Truck ID,Component Description,Category Group,Installation Date,Age (Days),Current Health (%),Projected 50% Date
30012224,RESCATE A INOVA BAFAR,CLUSTER_17,2025-12-12,180,73.7,2031-09-17
30012224,SERVICIO DE RESCATE,CLUSTER_17,2025-12-12,180,73.7,2031-09-17
30012224,TRASLADOS DE PILA DE DESHECHO DE LLANTAS,CLUSTER_17,2025-12-12,180,73.7,2031-09-17
30012225,RESCATE  A PRAXEDIS,CLUSTER_17,2025-12-12,180,73.7,2031-09-17
30012225,RESCATE A INOVA BAFAR,CLUSTER_17,2025-12-12,180,73.7,2031-09-17
30012225,SERVICIO DE RESCATE,CLUSTER_17,2025-12-12,180,73.7,2031-09-17
30012225,TRASLADOS DE PILA DE DESHECHO DE LLANTAS,CLUSTER_17,2025-12-12,180,73.7,2031-09-17
30012226,RESCATE  A PRAXEDIS,CLUSTER_17,2025-12-12,180,73.7,2031-09-17
30012226,RESCATE A INOVA BAFAR,CLUSTER_17,2025-12-12,180,73.7,2031-09-17
30012226,SERVICIO DE RESCATE,CLUSTER_17,2025-12-12,180,73.7,2031-09-17
30012226,TRASLADOS DE PILA DE DESHECHO DE LLANTAS,CLUSTER_17,2025-12-12,180,73.7,2031-09-17
30012245,RESCATE  A PRAXEDIS,CLUSTER_17,2025-12-12,180,73.7,2031-09-17
30012245,RESCATE A INOVA BAFAR,CLUSTER_17,2025-12-12,180,73.7,2031-09-17
30012245,SERVICIO DE RESCATE,CLUSTER_17,2025-12-12,180,73.7,2031-09-17
30012245,TRASLADOS DE PILA DE DESHECHO DE LLANTAS,CLUSTER_17,2025-12-12,180,73.7,2031-09-17
30012828,ACEITE 80W140 P,CLUSTER_17,2025-10-01,252,73.7,Exceeds Model Limit
30013008,ADHESIVO EPOXICO 242-31 THREADLOCKERS,CLUSTER_13,2025-01-22,504,73.7,Exceeds Model Limit
30013218,REDUCCION BUJE 1PULX3/4PUL GALVANIZADO,CLUSTER_13,2025-01-27,499,73.7,Exceeds Model Limit
30010156,Tapa,CLUSTER_22,2026-01-14,147,73.6,2029-08-21
30012224,BROCHA P/PINTAR 4PUL,CLUSTER_9,2025-10-20,233,73.6,2031-04-27
30012242,SERVICIOS A DOMICILIO,CLUSTER_23,2024-11-06,581,73.6,Exceeds Model Limit
30013043,MANGUERA 5PUL X 10' 2 BOQUILLAS D/148MM,CLUSTER_9,2025-10-02,251,73.4,2031-05-29
30004334,ANGULO A.C 1/8PULX2PULX6MT A-36,CLUSTER_20,2025-05-02,404,72.9,Exceeds Model Limit
30012227,BANDERASO,CLUSTER_21,2025-08-21,293,72.9,Exceeds Model Limit
30013055,RECTIFICADO DE TAMBORES DELANTEROS,CLUSTER_17,2025-08-27,287,72.9,Exceeds Model Limit
30012249,RECTIFICADO DE VOLANTE,CLUSTER_12,2025-10-22,231,72.8,Exceeds Model Limit
30012836,DESENGRASANTE FAST ORANGE,CLUSTER_20,2023-10-11,973,72.8,Exceeds Model Limit
30011940,DISPOSICION DE MATERIAL POR UNIDAD EN CA,CLUSTER_22,2026-02-06,124,72.7,2030-01-16
30012224,cambio de birlos,CLUSTER_12,2025-10-17,236,72.7,Exceeds Model Limit
30012226,BROCHA P/PINTAR 4PUL,CLUSTER_9,2025-09-08,275,72.7,2031-03-16
30012247,cambio de birlos,CLUSTER_12,2025-10-17,236,72.7,Exceeds Model Limit
30012330,cambio de birlos,CLUSTER_12,2025-10-17,236,72.7,Exceeds Model Limit
30012831,REPARACION DE FUGAS DE AIRE,CLUSTER_21,2025-02-28,467,72.7,Exceeds Model Limit
30013409,Limpieza de condensador,CLUSTER_21,2025-08-01,313,72.7,Exceeds Model Limit
30013409,SERVICIO DE LIMPIEZA DE EVAPORADOR INCLU,CLUSTER_21,2025-08-01,313,72.7,Exceeds Model Limit
30013409,Suministro valvula expansion,CLUSTER_21,2025-08-01,313,72.7,Exceeds Model Limit
30013409,instalacion valvula expansion,CLUSTER_21,2025-08-01,313,72.7,Exceeds Model Limit
30006606,DISPOSICION DE MATERIAL POR UNIDAD EN CA,CLUSTER_22,2026-02-06,124,72.6,2029-05-16
30012242,TERMINAL ZAPATA COBRE 3/8,CLUSTER_22,2025-01-15,511,72.6,Exceeds Model Limit
30013006,ESPEJO CONCAVO LAT INF 4300 2589242C3,CLUSTER_9,2025-08-21,293,72.6,2031-04-17
30012244,SERVICIO DE REPARACION ELECTRICA MAYOR,CLUSTER_21,2025-07-07,338,72.5,Exceeds Model Limit
30012244,filtro aire cabina,CLUSTER_21,2025-07-07,338,72.5,Exceeds Model Limit
30012244,limpieza evaporador,CLUSTER_21,2025-07-07,338,72.5,Exceeds Model Limit
30012329,rectificado de volante,CLUSTER_12,2025-09-30,253,72.4,Exceeds Model Limit
30012225,RESPIRADOR DESECH 8210N95RESP056/3M8210,CLUSTER_15,2025-04-10,426,72.3,Exceeds Model Limit
30012242,CALIBRACION DE LLANTAS 1,CLUSTER_22,2024-11-06,581,72.2,Exceeds Model Limit
30012247,Mantenimiento a pistola de impacto,CLUSTER_22,2024-12-09,548,72.2,Exceeds Model Limit
30006163,OVEROL DESECHABLE OVER083XG/MTL428-XL,CLUSTER_11,2026-01-14,147,72.1,2028-09-10
30006605,OVEROL DESECHABLE OVER083XG/MTL428-XL,CLUSTER_11,2026-01-12,149,72.1,2028-09-08
30012244,DISCO DE PRENSA,CLUSTER_12,2025-09-12,271,72.1,Exceeds Model Limit
30012246,VALVULA SELENOIDE,CLUSTER_21,2025-06-27,348,72.1,Exceeds Model Limit
30011666,RESPIRADOR DESECH 8210N95RESP056/3M8210,CLUSTER_15,2025-02-13,482,72.0,Exceeds Model Limit
30012829,FLEXOMETRO 3MT,CLUSTER_9,2025-07-24,321,72.0,2031-03-20
30013220,MANGUERA AIRE 3/4 ADAPT FLEX 200PSI,CLUSTER_9,2025-07-21,324,72.0,2031-03-17
30006297,ACEITE DE TRANSMISION,CLUSTER_16,2025-12-15,177,71.9,2031-06-22
30013011,PISTOLA INYECTOR GRASA,CLUSTER_9,2025-06-19,356,71.6,2031-02-13
30011667,BANDERASO,CLUSTER_21,2025-04-21,415,71.5,Exceeds Model Limit
30012514,ELECTRODO 3/32PUL 6013,CLUSTER_15,2026-01-14,147,71.5,2030-08-11
30012834,TURBO,CLUSTER_21,2025-04-29,407,71.5,Exceeds Model Limit
30011667,BOTA PARA PALANCA DE VELOCIDADES,CLUSTER_21,2025-04-10,426,71.4,Exceeds Model Limit
30012224,CALIBRACION DE LLANTAS,CLUSTER_17,2025-10-17,236,71.4,2031-07-23
30012224,SERVICIO A SIERRAVISTA,CLUSTER_17,2025-10-17,236,71.4,2031-07-23
30012224,TIPTEROXRP2,CLUSTER_17,2025-10-17,236,71.4,2031-07-23
30012224,TIPTOP´XRP40,CLUSTER_17,2025-10-17,236,71.4,2031-07-23
30012224,TRASLADO SAMALAYUCA,CLUSTER_17,2025-10-17,236,71.4,2031-07-23
30012224,Traslado de llantas a centro de acopio R,CLUSTER_17,2025-10-14,239,71.4,2031-07-20
30012247,CALIBRACION DE LLANTAS,CLUSTER_17,2025-10-17,236,71.4,2031-07-23
30012247,SERVICIO A SIERRAVISTA,CLUSTER_17,2025-10-17,236,71.4,2031-07-23
30012247,TIPTEROXRP2,CLUSTER_17,2025-10-17,236,71.4,2031-07-23
30012247,TIPTOP´XRP40,CLUSTER_17,2025-10-17,236,71.4,2031-07-23
30012247,TRASLADO SAMALAYUCA,CLUSTER_17,2025-10-17,236,71.4,2031-07-23
30012330,CALIBRACION DE LLANTAS,CLUSTER_17,2025-10-17,236,71.4,2031-07-23
30012330,SERVICIO A SIERRAVISTA,CLUSTER_17,2025-10-17,236,71.4,2031-07-23
30012330,TIPTEROXRP2,CLUSTER_17,2025-10-17,236,71.4,2031-07-23
30012330,TIPTOP´XRP40,CLUSTER_17,2025-10-17,236,71.4,2031-07-23
30012330,TRASLADO SAMALAYUCA,CLUSTER_17,2025-10-17,236,71.4,2031-07-23
30012331,"Adaptador rosca izquierda 1/4"" NPT",CLUSTER_21,2025-03-12,455,71.3,Exceeds Model Limit
30012331,"Conector neumatico recto 3/8"" - 3/8"" NPT",CLUSTER_21,2025-03-12,455,71.3,Exceeds Model Limit
30012331,"MANGUERA HID DE 1"" X 1.10 MTS C/CONEXTOR",CLUSTER_21,2025-03-12,455,71.3,Exceeds Model Limit
30012331,"Oring 0.437"" x 0.070""",CLUSTER_21,2025-03-12,455,71.3,Exceeds Model Limit
30012331,Reparacion de punta de manguera,CLUSTER_21,2025-03-12,455,71.3,Exceeds Model Limit
30012331,"Tubing frenos de aire 3/8""",CLUSTER_21,2025-03-12,455,71.3,Exceeds Model Limit
30012331,"Union neumatica 3/8""",CLUSTER_21,2025-03-12,455,71.3,Exceeds Model Limit
30012331,"Union neumatica recta 1/4""",CLUSTER_21,2025-03-12,455,71.3,Exceeds Model Limit
30013410,"Oring 0.437"" x 0.070""",CLUSTER_21,2025-03-12,455,71.3,Exceeds Model Limit
30013410,Reparacion de punta de manguera,CLUSTER_21,2025-03-12,455,71.3,Exceeds Model Limit
30013410,"Union neumatica recta 1/4""",CLUSTER_21,2025-03-12,455,71.3,Exceeds Model Limit
30011790,TAPA,CLUSTER_22,2026-01-13,148,71.2,2029-12-23
30012514,LIMPIEZA DE OLLA,CLUSTER_8,2026-02-17,113,71.2,2030-12-23
30011667,MONTAJES,CLUSTER_21,2025-01-13,513,71.1,Exceeds Model Limit
30013409,REFLEJANTE,CLUSTER_21,2025-01-13,513,71.1,Exceeds Model Limit
30011666,CAMBIO,CLUSTER_17,2025-09-15,268,71.0,2031-06-21
30011666,DESPONCHE BARREDORA,CLUSTER_17,2025-09-15,268,71.0,2031-06-21
30011666,Servicio a domicilio SIERRA VISTA,CLUSTER_17,2025-09-15,268,71.0,2031-06-21
30011666,TRIPTOPXRP2,CLUSTER_17,2025-09-15,268,71.0,2031-06-21
30012831,TUBING POLIURETANO CLARO DE 1/2,CLUSTER_17,2025-03-24,443,71.0,Exceeds Model Limit
30011789,COMPRESOR DE AIRE,CLUSTER_17,2026-02-16,114,70.9,2030-06-10
30013011,CLAVIJA ELECTRICA HULE,CLUSTER_9,2025-05-26,380,70.9,2031-01-20
30010157,MANGUERA S/MALLA 1/2PUL 8 LOC,CLUSTER_15,2026-02-19,111,70.8,2028-03-05
30012245,LIGAS P/GANZO 069042009,CLUSTER_9,2025-07-08,337,70.8,2031-01-13
30012514,DISCO D/CORTE METAL 4 1/2X1/16X 7/8PUL,CLUSTER_15,2026-01-06,155,70.8,2030-08-03
30012514,DISCO P/CORTE 7X1/8X ROSCA 5/8PUL,CLUSTER_15,2026-01-06,155,70.8,2030-08-03
30012829,PINTURA AEROSOL ROJO,CLUSTER_9,2025-05-06,400,70.8,2030-12-31
30012834,ACEITE SINTETICO MOBIL SAE 5W30 1LT,CLUSTER_9,2025-07-09,336,70.8,2031-01-14
30013040,BROCHA P/PINTAR 4PUL,CLUSTER_9,2025-05-06,400,70.8,2030-12-31
30012992,LLAVE MIXTA STD 1PUL 29901730,CLUSTER_20,2025-06-20,355,70.7,Exceeds Model Limit
30013013,PEGAMENTO P/PARCHES LIGHT 1/4,CLUSTER_9,2025-04-21,415,70.7,2030-12-16
30012835,DISCO D/CORTE METAL 4 1/2X1/16X 7/8PUL,CLUSTER_15,2023-09-27,987,70.6,Exceeds Model Limit
30011667,Vulcanizados,CLUSTER_12,2025-08-06,308,70.5,Exceeds Model Limit
30012242,DISCO DE PRENSA			,CLUSTER_12,2025-08-14,300,70.5,Exceeds Model Limit
30007038,GLASS SIGHT GEARBOX 215397,CLUSTER_11,2025-06-11,364,70.4,2029-11-12
30005759,BASE DE BALEROS P/CANALON 560.152635,CLUSTER_11,2025-12-17,175,70.3,2028-08-13
30009633,ACEITE DE TRANSMISION,CLUSTER_16,2025-10-31,222,70.3,2031-05-08
30005759,"FRENO DE EMBRAGUE EATON 2""",CLUSTER_11,2025-12-09,183,70.1,2028-08-05
30006608,GATES -TUBING PARA FRENOS DE AIRE 1/4'',CLUSTER_11,2025-12-09,183,70.1,2028-08-05
30012244,LLANTA RENOVADA 295/75R22.5TRA,CLUSTER_0,2025-04-14,422,69.9,Exceeds Model Limit
30012604,VALVULA SEGURIDAD 1/4PUL 150LB MOD 5A70,CLUSTER_11,2025-10-14,239,69.9,2031-07-15
30013042,PINTURA AEROSOL ROJO,CLUSTER_9,2025-03-18,449,69.9,2030-11-12
30006617,ARRANCADOR BARDAHL,CLUSTER_22,2025-11-21,201,69.8,2029-06-28
30004367,EMPAQUE TUBERIA 5 1/2PUL DN 12510002526,CLUSTER_11,2025-09-04,279,69.7,2028-12-12
30006607,FILTRO AIRE 710W08405-0021,CLUSTER_16,2025-09-22,261,69.7,2031-03-30
30011791,CAJA D/CONTROL MTM 280-153880-B,CLUSTER_13,2025-12-11,181,69.6,2030-06-13
30012246,DISCO DE PRENSA,CLUSTER_12,2025-06-27,348,69.6,Exceeds Model Limit
30012248,VALVULA BOLA 1 1/2PUL CIERRE RAPIDO,CLUSTER_9,2025-05-12,394,69.6,2030-11-17
30009420,ESPIGA P/ CONEX PERM 1/4 - HEMBRA 1/4 JI,CLUSTER_16,2025-11-11,211,69.5,2030-12-05
30006162,OVEROL DESECHABLE OVER083XG/MTL428-XL,CLUSTER_11,2025-11-19,203,69.4,2028-07-16
30012250,DISCO DE PRENSA,CLUSTER_12,2025-06-02,373,69.4,Exceeds Model Limit
30011667,LLANTA RENOVADA 295/75R22.5TRA,CLUSTER_0,2025-01-08,518,69.3,Exceeds Model Limit
30012225,Calibracion,CLUSTER_17,2025-08-11,303,69.3,2031-05-17
30012225,Retiro de llantas pila de deshecho,CLUSTER_17,2025-08-11,303,69.3,2031-05-17
30012225,Servicio a Domicilio Axial,CLUSTER_17,2025-08-11,303,69.3,2031-05-17
30012225,Servico a domicilio Sierra Vista,CLUSTER_17,2025-08-11,303,69.3,2031-05-17
30012225,TITOP XRP20,CLUSTER_17,2025-08-11,303,69.3,2031-05-17
30012331,Calibracion,CLUSTER_17,2025-08-11,303,69.3,2031-05-17
30012331,Retiro de llantas pila de deshecho,CLUSTER_17,2025-08-11,303,69.3,2031-05-17
30012331,Servicio a Domicilio Axial,CLUSTER_17,2025-08-11,303,69.3,2031-05-17
30012331,Servico a domicilio Sierra Vista,CLUSTER_17,2025-08-11,303,69.3,2031-05-17
30012331,TITOP XRP20,CLUSTER_17,2025-08-11,303,69.3,2031-05-17
30011667,AJuste tuerca a rueda,CLUSTER_17,2025-08-06,308,69.2,2031-05-12
30011667,Desponche trascabo,CLUSTER_17,2025-08-06,308,69.2,2031-05-12
30011667,Oring,CLUSTER_17,2025-08-06,308,69.2,2031-05-12
30011667,Servicio a dom.,CLUSTER_17,2025-08-06,308,69.2,2031-05-12
30011667,Tiptopxrp20,CLUSTER_17,2025-08-06,308,69.2,2031-05-12
30011667,traslado de llanta de palnata aplanta y,CLUSTER_17,2025-08-06,308,69.2,2031-05-12
30013409,SERVICIO DE MANTENIMIENTO DE REFRIGERACI,CLUSTER_17,2025-08-01,313,69.2,2031-05-07
30013409,SUMINISTRO Y CARGA DE ACEITE PARA COMPRE,CLUSTER_17,2025-08-01,313,69.2,2031-05-07
30013409,SUMINISTRO Y CARGA DE GAS R134A POR kg,CLUSTER_17,2025-08-01,313,69.2,2031-05-07
30004384,ANTICONGELANTE COMPLEAT CC-2711G,CLUSTER_15,2026-01-14,147,69.0,2028-03-19
30012225,GUANTE DNITRILO 50PARGUAN081G091G/T9558L,CLUSTER_9,2025-03-06,461,69.0,2030-09-11
30012223,DISCO DE PRENSA,CLUSTER_12,2025-04-15,421,68.9,Exceeds Model Limit
30012831,MANGUERA AIRE 3/4 ADAPT FLEX 200PSI,CLUSTER_9,2024-11-28,559,68.9,2030-07-25
30012859,DISCO DE PRENSA,CLUSTER_12,2025-04-29,407,68.9,Exceeds Model Limit
30013219,LIQUIDO P/FRENOS TF 83-A,CLUSTER_9,2024-11-26,561,68.9,2030-07-23
30011789,REPARACION DE SISTEMA ELECTRICO CAMION 1,CLUSTER_22,2025-12-10,182,68.8,2029-11-19
30012244,SERVICIO DE MANTENIMIENTO DE REFRIGERACI,CLUSTER_17,2025-07-07,338,68.8,2031-04-12
30012244,SUMINISTRO Y CARGA DE ACEITE PARA COMPRE,CLUSTER_17,2025-07-07,338,68.8,2031-04-12
30012244,SUMINISTRO Y CARGA DE GAS R134A POR kg,CLUSTER_17,2025-07-07,338,68.8,2031-04-12
30012331,PELOTA BLANDA 018841002 004 P/LIMPIEZA,CLUSTER_9,2025-02-05,490,68.8,2030-08-13
30006163,GATES -TUBING PARA FRENOS DE AIRE 1/4'',CLUSTER_11,2025-11-07,215,68.7,2028-07-04
30009431,ABRAZADERA P/YUGO 1104280,CLUSTER_11,2025-11-07,215,68.7,2028-07-04
30009431,"FRENO DE EMBRAGUE EATON 2""",CLUSTER_11,2025-11-04,218,68.7,2028-07-01
30011393,DISPOSICION DE MATERIAL POR UNIDAD EN CA,CLUSTER_22,2025-10-13,240,68.7,2029-05-20
30012223,LIQUIDO P/FRENOS TF 83-A,CLUSTER_9,2025-01-29,497,68.7,2030-08-06
30012226,DISCO DE PRENSA,CLUSTER_12,2025-03-13,454,68.5,Exceeds Model Limit
30012329,DISCO DE PRENSA,CLUSTER_12,2025-03-12,455,68.5,Exceeds Model Limit
30006601,MANG. HIDRAULICAS,CLUSTER_16,2025-08-22,292,68.4,2031-02-27
30010156,YUGO YOKE1350 A3-28-47,CLUSTER_16,2025-09-23,260,68.4,2030-10-17
30012511,ACUMULADOR L48/91,CLUSTER_22,2025-11-28,194,68.4,2029-11-07
30012511,ACUMULADOR TIPO L65/800,CLUSTER_22,2025-11-28,194,68.4,2029-11-07
30012511,MANCUERNAS,CLUSTER_22,2025-11-28,194,68.4,2029-11-07
30012511,PLAFON LEDS TRASERO CAMION 12511,CLUSTER_22,2025-11-28,194,68.4,2029-11-07
30010155,Vulcanizadas,CLUSTER_22,2025-09-18,265,68.3,2029-04-25
30005757,BASE DE BALEROS P/CANALON 560.152635,CLUSTER_11,2025-10-29,224,68.2,2028-06-25
30011667,VULCANIZADOS,CLUSTER_12,2025-01-13,513,68.2,Exceeds Model Limit
30012246,VULCANIZADOS,CLUSTER_12,2025-01-13,513,68.2,Exceeds Model Limit
30012250,VULCANIZADOS,CLUSTER_12,2025-01-13,513,68.2,Exceeds Model Limit
30012330,DISCO DE PRENSA,CLUSTER_12,2025-02-15,480,68.2,Exceeds Model Limit
30010155,BASE FILTRO 140-004351,CLUSTER_11,2025-04-11,425,68.1,2029-09-12
30012487,DISPOSICION DE MATERIAL POR UNIDAD EN CA,CLUSTER_22,2025-11-19,203,68.1,2029-10-29
30012489,VÁLVULA DE SEGURIDAD,CLUSTER_22,2025-11-19,203,68.1,2029-10-29
30011788,ABRAZADERA P/CRUCETA 3324982/MBT,CLUSTER_9,2025-12-23,169,68.0,2030-04-01
30012242,VULCANIZADOS,CLUSTER_12,2024-11-06,581,68.0,Exceeds Model Limit
30011789,EMPAQUE TUBERIA 5 1/2PUL DN 12510002526,CLUSTER_11,2025-02-14,481,67.9,2031-04-04
30005348,ACUMULADOR L48/91,CLUSTER_22,2025-11-28,194,67.8,2029-03-07
30005348,ACUMULADOR TIPO L65/800,CLUSTER_22,2025-11-28,194,67.8,2029-03-07
30005348,MANCUERNAS,CLUSTER_22,2025-11-28,194,67.8,2029-03-07
30005348,PLAFON LEDS TRASERO CAMION 12511,CLUSTER_22,2025-11-28,194,67.8,2029-03-07
30006296,ACEITE DE TRANSMISION,CLUSTER_16,2025-07-24,321,67.8,2031-01-29
30006169,FLECHA CARDAN 28PUL 660-00728,CLUSTER_13,2026-02-11,119,67.7,2027-03-03
30012248,REPARACION DE CORTO EN SISTEMA ELECTRICO,CLUSTER_17,2025-05-12,394,67.7,2031-02-15
30010150,DISCO D/CORTE METAL 4 1/2X1/16X 7/8PUL,CLUSTER_15,2026-01-06,155,67.6,2028-03-11
30012227,Juego de herramientas con 21 pzas. aplic,CLUSTER_17,2025-04-29,407,67.6,2031-02-02
30004411,ACUMULADOR L48/91,CLUSTER_22,2025-11-28,194,67.5,2030-02-25
30004411,ACUMULADOR TIPO L65/800,CLUSTER_22,2025-11-28,194,67.5,2030-02-25
30004411,MANCUERNAS,CLUSTER_22,2025-11-28,194,67.5,2030-02-25
30004411,PLAFON LEDS TRASERO CAMION 12511,CLUSTER_22,2025-11-28,194,67.5,2030-02-25
30012484,CAJA D/CONTROL MTM 280-153880-B,CLUSTER_13,2025-11-04,218,67.5,2030-05-07
30006298,DISPOSICION DE MATERIAL POR UNIDAD EN CA,CLUSTER_22,2025-11-19,203,67.4,2029-02-26
30006617,Vulcanizadas,CLUSTER_22,2025-09-18,265,67.4,2029-04-25
30012227,Juego de herramientas con 144 piezas tot,CLUSTER_17,2025-04-09,427,67.4,2031-01-13
30012248,Calibracion de llantas,CLUSTER_17,2025-04-11,425,67.4,2031-01-15
30012248,traslado samalayuca,CLUSTER_17,2025-04-11,425,67.4,2031-01-15
30012250,Calibracion de llantas,CLUSTER_17,2025-04-11,425,67.4,2031-01-15
30012250,traslado samalayuca,CLUSTER_17,2025-04-11,425,67.4,2031-01-15
30012331,Pluma hidráulica para taller - 2 Tonelad,CLUSTER_17,2025-04-09,427,67.4,2031-01-13
30012835,LIQUIDO FOAM CLEANER GALON,CLUSTER_9,2024-03-15,817,67.4,2029-09-20
30013410,Calibracion de llantas,CLUSTER_17,2025-04-11,425,67.4,2031-01-15
30013410,traslado samalayuca,CLUSTER_17,2025-04-11,425,67.4,2031-01-15
30009627,Servicio a domocilio,CLUSTER_22,2025-08-22,292,67.1,2029-12-29
30009627,Traslados de llantas de jarudo Samalayuc,CLUSTER_22,2025-08-22,292,67.1,2029-12-29
30009627,Vulvanizado,CLUSTER_22,2025-08-22,292,67.1,2029-12-29
30011789,INYECTOR,CLUSTER_19,2025-11-13,209,67.1,2030-12-22
30012835,MANGUERA 5/8 PFR-10B-BLK-100 POLIFLOW,CLUSTER_9,2023-09-26,988,67.1,2029-04-02
30012836,PINTURA AEROSOL ROJO BRILLANTE TEMP,CLUSTER_9,2023-12-13,910,67.1,2029-06-19
30004367,CANALON SECUNDARIO 440.150600,CLUSTER_13,2026-02-18,112,67.0,2026-12-15
30005347,MANOMETRO 5000LB 260-00461A,CLUSTER_13,2026-02-17,113,67.0,2026-12-14
30010150,Bocina acteck ap480,CLUSTER_22,2025-08-14,300,67.0,2029-03-21
30010154,FUSIBLE MINIATURA D/PELLISCO 15AMP,CLUSTER_11,2025-07-14,331,67.0,2029-04-24
30012226,HIDROLAVADORA CON MOTOR,CLUSTER_17,2025-02-21,474,67.0,2030-11-27
30012489,RELEVADOR DE CORRIENTE,CLUSTER_13,2025-10-17,236,67.0,2030-04-19
30011940,VÁLVULA DE SEGURIDAD,CLUSTER_22,2025-10-31,222,66.9,2029-10-10
30012225,INSTALACION DE COMPRESOR,CLUSTER_17,2025-02-13,482,66.9,2030-11-19
30006605,"FRENO DE EMBRAGUE EATON 2""",CLUSTER_11,2025-10-08,245,66.8,2028-06-04
30007046,"FRENO DE EMBRAGUE EATON 2""",CLUSTER_11,2025-10-08,245,66.8,2028-06-04
30012489,CAJA D/CONTROL MTM 280-153880-B,CLUSTER_13,2025-10-10,243,66.8,2030-04-12
30006162,AIRE COMPRIMIDO 660ML,CLUSTER_11,2025-10-02,251,66.7,2028-05-29
30012225,Juego de herramientas con 144 piezas tot,CLUSTER_17,2025-01-14,512,66.7,2030-10-20
30012330,Juego de herramientas con 144 piezas tot,CLUSTER_17,2025-01-14,512,66.7,2030-10-20
30012489,PLAFON AMBAR OVALADO 6'',CLUSTER_22,2025-10-17,236,66.7,2029-09-26
30012489,PLAFON LEDS TRASERO CUADRADO ROJO CAMION,CLUSTER_22,2025-10-17,236,66.7,2029-09-26
30012489,PLAFON LEDS TRASERO ROJO,CLUSTER_22,2025-10-17,236,66.7,2029-09-26
30012489,"PLAFON ROJOS 4"" LEDS",CLUSTER_22,2025-10-17,236,66.7,2029-09-26
30012489,PLAFON TRASERO IZQUIERDO Y DERECHO CAMIO,CLUSTER_22,2025-10-17,236,66.7,2029-09-26
30012489,REPARACION DE CORTO EN LINEAS DE CORRIEN,CLUSTER_22,2025-10-17,236,66.7,2029-09-26
30012489,REPARACION DE SISTEMA ELECTRICO DE LUCES,CLUSTER_22,2025-10-17,236,66.7,2029-09-26
30012489,REPUESTO 9004 12V,CLUSTER_22,2025-10-17,236,66.7,2029-09-26
30012489,REPUESTO H-7 24V CAMION 12251,CLUSTER_22,2025-10-17,236,66.7,2029-09-26
30012489,TERMINAL 1/4 AZUL,CLUSTER_22,2025-10-17,236,66.7,2029-09-26
30012489,TERMINAL ZAPATA COBRE 3/8,CLUSTER_22,2025-10-17,236,66.7,2029-09-26
30012511,RELEVADOR DE CORRIENTE,CLUSTER_13,2025-10-07,246,66.7,2030-04-09
30005348,ANTICONGELANTE COMPLEAT CC-2711G,CLUSTER_15,2026-01-30,131,66.6,2027-11-01
30006164,BASE DE BALEROS P/CANALON 560.152635,CLUSTER_11,2025-09-26,257,66.6,2028-05-23
30009420,AIRE EVA PORTATIL # F3600P-CM / F3700P-C,CLUSTER_22,2025-07-17,328,66.5,2029-02-21
30012247,"Vulcanizado de planta Jarudo, porvenir,",CLUSTER_17,2024-12-02,555,66.5,2030-09-07
30012248,"Vulcanizado de planta Jarudo, porvenir,",CLUSTER_17,2024-12-02,555,66.5,2030-09-07
30006604,ACEITE DE TRANSMISION,CLUSTER_16,2025-05-05,401,66.4,2030-11-10
30006613,ACEITE DE TRANSMISION,CLUSTER_16,2025-05-10,396,66.4,2030-11-15
30012227,ACEITE SINOTRUK RLCM 10W40,CLUSTER_7,2026-02-16,114,66.4,2027-01-12
30012242,CAMBIO,CLUSTER_17,2024-11-06,581,66.4,2030-08-12
30012244,MANGUERA 5/8PUL SER LIGERO ADAPTAFLEX,CLUSTER_7,2026-02-16,114,66.4,2027-01-12
30012249,ACEITE SINOTRUK RLCM 10W40,CLUSTER_7,2026-02-16,114,66.4,2027-01-12
30013410,ACEITE HIDRAULICO NUNO 68 19LT,CLUSTER_7,2026-02-17,113,66.4,2027-01-13
30012511,"CABLE # 4 CAMION 13409 AUT, ING, ROBERTO",CLUSTER_22,2025-10-07,246,66.2,2029-09-16
30012511,FUSIBLE 4VARIOS AMPS,CLUSTER_22,2025-10-07,246,66.2,2029-09-16
30012511,PLAFON LEDS TRASERO,CLUSTER_22,2025-10-07,246,66.2,2029-09-16
30012511,"PLAFON ROJO 4"" LEDS",CLUSTER_22,2025-10-07,246,66.2,2029-09-16
30012511,PROTECCION 100 AMPS,CLUSTER_22,2025-10-07,246,66.2,2029-09-16
30012511,REPARACION DE SISTEMA ELECTRICO LINEAS D,CLUSTER_22,2025-10-07,246,66.2,2029-09-16
30012511,SOQUET SUELTOS CAMION # 9630,CLUSTER_22,2025-10-07,246,66.2,2029-09-16
30009431,GRASA XTREME MOBIL DELVAC CARTUCHO,CLUSTER_16,2025-10-18,235,66.1,2031-02-04
30012489,FARO DE REVERZA,CLUSTER_19,2025-10-17,236,66.1,2030-11-25
30004325,CAJA D/CONTROL MTM 280-153880-B,CLUSTER_13,2026-01-31,130,66.0,2027-02-20
30006607,DISPOSICION DE MATERIAL POR UNIDAD EN CA,CLUSTER_22,2025-10-13,240,66.0,2029-01-20
30006609,DISPOSICION DE MATERIAL POR UNIDAD EN CA,CLUSTER_22,2025-10-13,240,66.0,2029-01-20
30006299,"CABLE # 4 CAMION 13409 AUT, ING, ROBERTO",CLUSTER_22,2025-10-07,246,65.9,2029-01-14
30006299,FUSIBLE 4VARIOS AMPS,CLUSTER_22,2025-10-07,246,65.9,2029-01-14
